"COL","ROW","GhostSeverity","Key1","Key2","Key3","GhostK","ActualK","ComputedK"
6, 2, 2, 93, 98, 96,"[{KP 1}, {KP 2}, {KP 8}]","[]","[{Y}]"
6, 2, 2, 95, 96, 90,"[{KP /}, {KP 8}, {NumLck}]","[]","[{KP 7}]"
6, 2, 2, 99, 96, 89,"[{KP 0}, {KP 8}, {R-Arrow}]","[]","[{Y}]"
6, 2, 3, 89, 64, 29,"[{R-Arrow}, {R-Ctrl}, {\   |}]","[]","[{Y}]"
6, 2, 3, 93, 57, 29,"[{KP 1}, {R-Shift}, {\   |}]","[]","[{Y}]"
6, 3, 1, 113, 117, 32,"[{F2}, {F6}, {S}]","[]","[GhostKey]"
6, 3, 1, 2, 7, 31,"[{1   !}, {6   ^}, {A}]","[]","[GhostKey]"
6, 3, 1, 3, 7, 32,"[{2   @}, {6   ^}, {S}]","[]","[GhostKey]"
6, 3, 1, 30, 110, 117,"[{CapsLck}, {Esc}, {F6}]","[]","[GhostKey]"
6, 3, 1, 30, 16, 22,"[{CapsLck}, {Tab}, {Y}]","[]","[GhostKey]"
6, 3, 1, 30, 44, 51,"[{CapsLck}, {L-Shift}, {N}]","[]","[GhostKey]"
6, 3, 1, 31, 112, 117,"[{A}, {F1}, {F6}]","[]","[GhostKey]"
6, 3, 1, 31, 17, 22,"[{A}, {Q}, {Y}]","[]","[GhostKey]"
6, 3, 1, 31, 51, 46,"[{A}, {N}, {Z}]","[]","[GhostKey]"
6, 3, 1, 32, 18, 22,"[{S}, {W}, {Y}]","[]","[GhostKey]"
6, 3, 1, 33, 114, 117,"[{D}, {F3}, {F6}]","[]","[GhostKey]"
6, 3, 1, 33, 19, 22,"[{D}, {E}, {Y}]","[]","[GhostKey]"
6, 3, 1, 34, 115, 117,"[{F}, {F4}, {F6}]","[]","[GhostKey]"
6, 3, 1, 34, 20, 22,"[{F}, {R}, {Y}]","[]","[GhostKey]"
6, 3, 1, 34, 51, 49,"[{F}, {N}, {V}]","[]","[GhostKey]"
6, 3, 1, 4, 7, 33,"[{3   /}, {6   ^}, {D}]","[]","[GhostKey]"
6, 3, 1, 41, 151, 89,"[{'  "}, {L-Fn}, {R-Arrow}]","[]","[GhostKey]"
6, 3, 1, 48, 33, 51,"[{C}, {D}, {N}]","[]","[GhostKey]"
6, 3, 1, 51, 32, 47,"[{N}, {S}, {X}]","[]","[GhostKey]"
6, 3, 1, 53, 93, 39,"[{,   <}, {KP 1}, {L}]","[]","[GhostKey]"
6, 3, 1, 7, 30, 1,"[{6   ^}, {CapsLck}, {`   ~}]","[]","[GhostKey]"
6, 3, 2, 100, 102, 90,"[{KP *}, {KP 6}, {NumLck}]","[]","[{KP 4}]"
6, 3, 2, 102, 91, 101,"[{KP 6}, {KP 7}, {KP 9}]","[]","[{KP 4}]"
6, 3, 2, 104, 102, 89,"[{KP .}, {KP 6}, {R-Arrow}]","[]","[{H}]"
6, 3, 2, 106, 105, 90,"[{KP +}, {KP -}, {NumLck}]","[]","[{KP 4}]"
6, 3, 2, 106, 108, 89,"[{KP +}, {KP Enter}, {R-Arrow}]","[]","[{H}]"
6, 3, 2, 11, 39, 90,"[{0   )}, {L}, {NumLck}]","[]","[{H}]"
6, 3, 2, 116, 117, 35,"[{F5}, {F6}, {G}]","[]","[{H}]"
6, 3, 2, 117, 118, 37,"[{F6}, {F7}, {J}]","[]","[{H}]"
6, 3, 2, 119, 39, 126,"[{F8}, {L}, {PauseBrk}]","[]","[{H}]"
6, 3, 2, 12, 40, 90,"[{-   _}, {;   :}, {NumLck}]","[]","[{H}]"
6, 3, 2, 15, 43, 90,"[{Bkspace}, {Enter}, {NumLck}]","[]","[{H}]"
6, 3, 2, 24, 38, 22,"[{I}, {K}, {Y}]","[]","[{H}]"
6, 3, 2, 35, 21, 22,"[{G}, {T}, {Y}]","[]","[{H}]"
6, 3, 2, 37, 23, 22,"[{J}, {U}, {Y}]","[]","[{H}]"
6, 3, 2, 37, 52, 51,"[{J}, {M}, {N}]","[]","[{H}]"
6, 3, 2, 40, 120, 126,"[{;   :}, {F9}, {PauseBrk}]","[]","[{H}]"
6, 3, 2, 40, 91, 27,"[{;   :}, {KP 7}, {[   {}]","[]","[{H}]"
6, 3, 2, 41, 121, 126,"[{'  "}, {F10}, {PauseBrk}]","[]","[{H}]"
6, 3, 2, 41, 13, 90,"[{'  "}, {=   +}, {NumLck}]","[]","[{H}]"
6, 3, 2, 41, 55, 93,"[{'  "}, {/ ?}, {KP 1}]","[]","[{H}]"
6, 3, 2, 41, 91, 28,"[{'  "}, {KP 7}, {]   }}]","[]","[{H}]"
6, 3, 2, 43, 122, 126,"[{Enter}, {F11}, {PauseBrk}]","[]","[{H}]"
6, 3, 2, 43, 91, 29,"[{Enter}, {KP 7}, {\   |}]","[]","[{H}]"
6, 3, 2, 5, 7, 34,"[{4   $}, {6   ^}, {F}]","[]","[{H}]"
6, 3, 2, 50, 35, 51,"[{B}, {G}, {N}]","[]","[{H}]"
6, 3, 2, 54, 40, 93,"[{.   >}, {;   :}, {KP 1}]","[]","[{H}]"
6, 3, 2, 6, 7, 35,"[{5   %}, {6   ^}, {G}]","[]","[{H}]"
6, 3, 2, 7, 8, 37,"[{6   ^}, {7   &}, {J}]","[]","[{H}]"
6, 3, 2, 7, 9, 38,"[{6   ^}, {8   *}, {K}]","[]","[{H}]"
6, 3, 2, 76, 123, 126,"[{Delete}, {F12}, {PauseBrk}]","[]","[{H}]"
6, 3, 2, 76, 75, 91,"[{Delete}, {Insert}, {KP 7}]","[]","[{H}]"
6, 3, 2, 76, 79, 89,"[{Delete}, {L-Arrow}, {R-Arrow}]","[]","[{H}]"
6, 3, 2, 76, 80, 90,"[{Delete}, {Home}, {NumLck}]","[]","[{H}]"
6, 3, 2, 81, 90, 86,"[{End}, {NumLck}, {PageDn}]","[]","[{H}]"
6, 3, 2, 84, 86, 89,"[{DnArrow}, {PageDn}, {R-Arrow}]","[]","[{H}]"
6, 3, 2, 86, 126, 124,"[{PageDn}, {PauseBrk}, {PrntScrn}]","[]","[{H}]"
6, 3, 2, 91, 39, 26,"[{KP 7}, {L}, {P}]","[]","[{H}]"
6, 3, 2, 91, 86, 85,"[{KP 7}, {PageDn}, {PageUp}]","[]","[{H}]"
6, 3, 2, 93, 103, 102,"[{KP 1}, {KP 3}, {KP 6}]","[]","[{H}]"
6, 3, 2, 93, 86, 83,"[{KP 1}, {PageDn}, {UpArrow}]","[]","[{H}]"
6, 3, 2, 93, 98, 97,"[{KP 1}, {KP 2}, {KP 5}]","[]","[{H}]"
6, 3, 2, 95, 97, 90,"[{KP /}, {KP 5}, {NumLck}]","[]","[{KP 4}]"
6, 3, 2, 97, 91, 96,"[{KP 5}, {KP 7}, {KP 8}]","[]","[{KP 4}]"
6, 3, 2, 99, 97, 89,"[{KP 0}, {KP 5}, {R-Arrow}]","[]","[{H}]"
6, 3, 3, 43, 89, 64,"[{Enter}, {R-Arrow}, {R-Ctrl}]","[]","[{H}]"
6, 3, 3, 43, 93, 57,"[{Enter}, {KP 1}, {R-Shift}]","[]","[{H}]"
6, 4, 1, 110, 117, 44,"[{Esc}, {F6}, {L-Shift}]","[]","[GhostKey]"
6, 4, 1, 112, 117, 46,"[{F1}, {F6}, {Z}]","[]","[GhostKey]"
6, 4, 1, 113, 117, 47,"[{F2}, {F6}, {X}]","[]","[GhostKey]"
6, 4, 1, 115, 117, 49,"[{F4}, {F6}, {V}]","[]","[GhostKey]"
6, 4, 1, 17, 22, 46,"[{Q}, {Y}, {Z}]","[]","[GhostKey]"
6, 4, 1, 18, 47, 22,"[{W}, {X}, {Y}]","[]","[GhostKey]"
6, 4, 1, 2, 7, 46,"[{1   !}, {6   ^}, {Z}]","[]","[GhostKey]"
6, 4, 1, 20, 49, 22,"[{R}, {V}, {Y}]","[]","[GhostKey]"
6, 4, 1, 3, 7, 47,"[{2   @}, {6   ^}, {X}]","[]","[GhostKey]"
6, 4, 1, 30, 36, 44,"[{CapsLck}, {H}, {L-Shift}]","[]","[GhostKey]"
6, 4, 1, 31, 36, 46,"[{A}, {H}, {Z}]","[]","[GhostKey]"
6, 4, 1, 34, 36, 49,"[{F}, {H}, {V}]","[]","[GhostKey]"
6, 4, 1, 36, 32, 47,"[{H}, {S}, {X}]","[]","[GhostKey]"
6, 4, 1, 4, 7, 48,"[{3   /}, {6   ^}, {C}]","[]","[GhostKey]"
6, 4, 1, 44, 16, 22,"[{L-Shift}, {Tab}, {Y}]","[]","[GhostKey]"
6, 4, 1, 48, 114, 117,"[{C}, {F3}, {F6}]","[]","[GhostKey]"
6, 4, 1, 48, 19, 22,"[{C}, {E}, {Y}]","[]","[GhostKey]"
6, 4, 1, 48, 33, 36,"[{C}, {D}, {H}]","[]","[GhostKey]"
6, 4, 1, 5, 7, 49,"[{4   $}, {6   ^}, {V}]","[]","[GhostKey]"
6, 4, 1, 50, 116, 117,"[{B}, {F5}, {F6}]","[]","[GhostKey]"
6, 4, 1, 53, 92, 39,"[{,   <}, {KP 4}, {L}]","[]","[GhostKey]"
6, 4, 1, 7, 44, 1,"[{6   ^}, {L-Shift}, {`   ~}]","[]","[GhostKey]"
6, 4, 2, 100, 103, 90,"[{KP *}, {KP 3}, {NumLck}]","[]","[{KP 1}]"
6, 4, 2, 103, 91, 101,"[{KP 3}, {KP 7}, {KP 9}]","[]","[{KP 1}]"
6, 4, 2, 103, 92, 102,"[{KP 3}, {KP 4}, {KP 6}]","[]","[{KP 1}]"
6, 4, 2, 104, 103, 89,"[{KP .}, {KP 3}, {R-Arrow}]","[]","[{KP 1}]"
6, 4, 2, 117, 118, 52,"[{F6}, {F7}, {M}]","[]","[{N}]"
6, 4, 2, 12, 54, 90,"[{-   _}, {.   >}, {NumLck}]","[]","[{N}]"
6, 4, 2, 126, 124, 83,"[{PauseBrk}, {PrntScrn}, {UpArrow}]","[]","[{KP 1}]"
6, 4, 2, 36, 37, 52,"[{H}, {J}, {M}]","[]","[{N}]"
6, 4, 2, 41, 55, 92,"[{'  "}, {/ ?}, {KP 4}]","[]","[{N}]"
6, 4, 2, 50, 21, 22,"[{B}, {T}, {Y}]","[]","[{N}]"
6, 4, 2, 50, 35, 36,"[{B}, {G}, {H}]","[]","[{N}]"
6, 4, 2, 52, 23, 22,"[{M}, {U}, {Y}]","[]","[{N}]"
6, 4, 2, 53, 11, 90,"[{,   <}, {0   )}, {NumLck}]","[]","[{N}]"
6, 4, 2, 53, 119, 126,"[{,   <}, {F8}, {PauseBrk}]","[]","[{N}]"
6, 4, 2, 53, 91, 26,"[{,   <}, {KP 7}, {P}]","[]","[{N}]"
6, 4, 2, 54, 120, 126,"[{.   >}, {F9}, {PauseBrk}]","[]","[{N}]"
6, 4, 2, 54, 40, 92,"[{.   >}, {;   :}, {KP 4}]","[]","[{N}]"
6, 4, 2, 54, 91, 27,"[{.   >}, {KP 7}, {[   {}]","[]","[{N}]"
6, 4, 2, 55, 121, 126,"[{/ ?}, {F10}, {PauseBrk}]","[]","[{N}]"
6, 4, 2, 55, 13, 90,"[{/ ?}, {=   +}, {NumLck}]","[]","[{N}]"
6, 4, 2, 55, 151, 89,"[{/ ?}, {L-Fn}, {R-Arrow}]","[]","[{N}]"
6, 4, 2, 55, 91, 28,"[{/ ?}, {KP 7}, {]   }}]","[]","[{N}]"
6, 4, 2, 6, 7, 50,"[{5   %}, {6   ^}, {B}]","[]","[{N}]"
6, 4, 2, 7, 8, 52,"[{6   ^}, {7   &}, {M}]","[]","[{N}]"
6, 4, 2, 81, 90, 83,"[{End}, {NumLck}, {UpArrow}]","[]","[{N}]"
6, 4, 2, 84, 89, 83,"[{DnArrow}, {R-Arrow}, {UpArrow}]","[]","[{N}]"
6, 4, 2, 91, 85, 83,"[{KP 7}, {PageUp}, {UpArrow}]","[]","[{N}]"
6, 4, 2, 92, 86, 83,"[{KP 4}, {PageDn}, {UpArrow}]","[]","[{KP 1}]"
6, 4, 2, 95, 98, 90,"[{KP /}, {KP 2}, {NumLck}]","[]","[{KP 1}]"
6, 4, 2, 98, 91, 96,"[{KP 2}, {KP 7}, {KP 8}]","[]","[{KP 1}]"
6, 4, 2, 98, 92, 97,"[{KP 2}, {KP 4}, {KP 5}]","[]","[{KP 1}]"
6, 4, 2, 99, 98, 89,"[{KP 0}, {KP 2}, {R-Arrow}]","[]","[{KP 1}]"
6, 4, 3, 122, 126, 57,"[{F11}, {PauseBrk}, {R-Shift}]","[]","[{N}]"
6, 4, 3, 15, 90, 57,"[{Bkspace}, {NumLck}, {R-Shift}]","[]","[{N}]"
6, 4, 3, 43, 92, 57,"[{Enter}, {KP 4}, {R-Shift}]","[]","[{N}]"
6, 4, 3, 89, 64, 57,"[{R-Arrow}, {R-Ctrl}, {R-Shift}]","[]","[{N}]"
6, 4, 3, 91, 57, 29,"[{KP 7}, {R-Shift}, {\   |}]","[]","[{N}]"
6, 5, 1, 121, 151, 126,"[{F10}, {L-Fn}, {PauseBrk}]","[]","[GhostKey]"
6, 5, 1, 122, 126, 64,"[{F11}, {PauseBrk}, {R-Ctrl}]","[]","[GhostKey]"
6, 5, 1, 13, 151, 90,"[{=   +}, {L-Fn}, {NumLck}]","[]","[GhostKey]"
6, 5, 1, 15, 90, 64,"[{Bkspace}, {NumLck}, {R-Ctrl}]","[]","[GhostKey]"
6, 5, 1, 41, 92, 151,"[{'  "}, {KP 4}, {L-Fn}]","[]","[GhostKey]"
6, 5, 1, 43, 92, 64,"[{Enter}, {KP 4}, {R-Ctrl}]","[]","[GhostKey]"
6, 5, 1, 55, 93, 151,"[{/ ?}, {KP 1}, {L-Fn}]","[]","[GhostKey]"
6, 5, 1, 91, 151, 28,"[{KP 7}, {L-Fn}, {]   }}]","[]","[GhostKey]"
6, 5, 1, 91, 64, 29,"[{KP 7}, {R-Ctrl}, {\   |}]","[]","[GhostKey]"
6, 5, 1, 93, 64, 57,"[{KP 1}, {R-Ctrl}, {R-Shift}]","[]","[GhostKey]"
6, 5, 2, 100, 104, 90,"[{KP *}, {KP .}, {NumLck}]","[]","[{R-Arrow}]"
6, 5, 2, 104, 91, 101,"[{KP .}, {KP 7}, {KP 9}]","[]","[{R-Arrow}]"
6, 5, 2, 104, 92, 102,"[{KP .}, {KP 4}, {KP 6}]","[]","[{R-Arrow}]"
6, 5, 2, 104, 93, 103,"[{KP .}, {KP 1}, {KP 3}]","[]","[{R-Arrow}]"
6, 5, 2, 105, 108, 90,"[{KP -}, {KP Enter}, {NumLck}]","[]","[{R-Arrow}]"
6, 5, 2, 106, 92, 108,"[{KP +}, {KP 4}, {KP Enter}]","[]","[{R-Arrow}]"
6, 5, 2, 123, 79, 126,"[{F12}, {L-Arrow}, {PauseBrk}]","[]","[{R-Arrow}]"
6, 5, 2, 75, 91, 79,"[{Insert}, {KP 7}, {L-Arrow}]","[]","[{R-Arrow}]"
6, 5, 2, 76, 92, 79,"[{Delete}, {KP 4}, {L-Arrow}]","[]","[{R-Arrow}]"
6, 5, 2, 80, 79, 90,"[{Home}, {L-Arrow}, {NumLck}]","[]","[{R-Arrow}]"
6, 5, 2, 84, 126, 124,"[{DnArrow}, {PauseBrk}, {PrntScrn}]","[]","[{R-Arrow}]"
6, 5, 2, 84, 81, 90,"[{DnArrow}, {End}, {NumLck}]","[]","[{R-Arrow}]"
6, 5, 2, 84, 91, 85,"[{DnArrow}, {KP 7}, {PageUp}]","[]","[{R-Arrow}]"
6, 5, 2, 84, 92, 86,"[{DnArrow}, {KP 4}, {PageDn}]","[]","[{R-Arrow}]"
6, 5, 2, 84, 93, 83,"[{DnArrow}, {KP 1}, {UpArrow}]","[]","[{R-Arrow}]"
6, 5, 2, 95, 99, 90,"[{KP /}, {KP 0}, {NumLck}]","[]","[{R-Arrow}]"
6, 5, 2, 99, 91, 96,"[{KP 0}, {KP 7}, {KP 8}]","[]","[{R-Arrow}]"
6, 5, 2, 99, 92, 97,"[{KP 0}, {KP 4}, {KP 5}]","[]","[{R-Arrow}]"
6, 5, 2, 99, 93, 98,"[{KP 0}, {KP 1}, {KP 2}]","[]","[{R-Arrow}]"
7, 0, 1, 110, 16, 23,"[{Esc}, {Tab}, {U}]","[]","[GhostKey]"
7, 0, 1, 110, 44, 52,"[{Esc}, {L-Shift}, {M}]","[]","[GhostKey]"
7, 0, 1, 112, 17, 23,"[{F1}, {Q}, {U}]","[]","[GhostKey]"
7, 0, 1, 112, 52, 46,"[{F1}, {M}, {Z}]","[]","[GhostKey]"
7, 0, 1, 113, 23, 18,"[{F2}, {U}, {W}]","[]","[GhostKey]"
7, 0, 1, 113, 37, 32,"[{F2}, {J}, {S}]","[]","[GhostKey]"
7, 0, 1, 113, 52, 47,"[{F2}, {M}, {X}]","[]","[GhostKey]"
7, 0, 1, 115, 20, 23,"[{F4}, {R}, {U}]","[]","[GhostKey]"
7, 0, 1, 115, 52, 49,"[{F4}, {M}, {V}]","[]","[GhostKey]"
7, 0, 1, 116, 21, 23,"[{F5}, {T}, {U}]","[]","[GhostKey]"
7, 0, 1, 116, 35, 37,"[{F5}, {G}, {J}]","[]","[GhostKey]"
7, 0, 1, 117, 52, 51,"[{F6}, {M}, {N}]","[]","[GhostKey]"
7, 0, 1, 19, 114, 23,"[{E}, {F3}, {U}]","[]","[GhostKey]"
7, 0, 1, 2, 8, 112,"[{1   !}, {7   &}, {F1}]","[]","[GhostKey]"
7, 0, 1, 3, 8, 113,"[{2   @}, {7   &}, {F2}]","[]","[GhostKey]"
7, 0, 1, 30, 110, 37,"[{CapsLck}, {Esc}, {J}]","[]","[GhostKey]"
7, 0, 1, 31, 112, 37,"[{A}, {F1}, {J}]","[]","[GhostKey]"
7, 0, 1, 33, 114, 37,"[{D}, {F3}, {J}]","[]","[GhostKey]"
7, 0, 1, 34, 115, 37,"[{F}, {F4}, {J}]","[]","[GhostKey]"
7, 0, 1, 4, 8, 114,"[{3   /}, {7   &}, {F3}]","[]","[GhostKey]"
7, 0, 1, 48, 114, 52,"[{C}, {F3}, {M}]","[]","[GhostKey]"
7, 0, 1, 5, 8, 115,"[{4   $}, {7   &}, {F4}]","[]","[GhostKey]"
7, 0, 1, 50, 116, 52,"[{B}, {F5}, {M}]","[]","[GhostKey]"
7, 0, 1, 8, 110, 1,"[{7   &}, {Esc}, {`   ~}]","[]","[GhostKey]"
7, 0, 2, 117, 23, 22,"[{F6}, {U}, {Y}]","[]","[{F7}]"
7, 0, 2, 117, 36, 37,"[{F6}, {H}, {J}]","[]","[{F7}]"
7, 0, 2, 6, 8, 116,"[{5   %}, {7   &}, {F5}]","[]","[{F7}]"
7, 0, 2, 7, 8, 117,"[{6   ^}, {7   &}, {F6}]","[]","[{F7}]"
7, 1, 1, 11, 96, 26,"[{0   )}, {KP 8}, {P}]","[]","[GhostKey]"
7, 1, 1, 11, 97, 39,"[{0   )}, {KP 5}, {L}]","[]","[GhostKey]"
7, 1, 1, 110, 118, 1,"[{Esc}, {F7}, {`   ~}]","[]","[GhostKey]"
7, 1, 1, 12, 40, 97,"[{-   _}, {;   :}, {KP 5}]","[]","[GhostKey]"
7, 1, 1, 12, 54, 98,"[{-   _}, {.   >}, {KP 2}]","[]","[GhostKey]"
7, 1, 1, 12, 96, 27,"[{-   _}, {KP 8}, {[   {}]","[]","[GhostKey]"
7, 1, 1, 13, 96, 28,"[{=   +}, {KP 8}, {]   }}]","[]","[GhostKey]"
7, 1, 1, 13, 99, 151,"[{=   +}, {KP 0}, {L-Fn}]","[]","[GhostKey]"
7, 1, 1, 15, 98, 57,"[{Bkspace}, {KP 2}, {R-Shift}]","[]","[GhostKey]"
7, 1, 1, 15, 99, 64,"[{Bkspace}, {KP 0}, {R-Ctrl}]","[]","[GhostKey]"
7, 1, 1, 16, 23, 1,"[{Tab}, {U}, {`   ~}]","[]","[GhostKey]"
7, 1, 1, 2, 112, 118,"[{1   !}, {F1}, {F7}]","[]","[GhostKey]"
7, 1, 1, 2, 17, 23,"[{1   !}, {Q}, {U}]","[]","[GhostKey]"
7, 1, 1, 2, 31, 37,"[{1   !}, {A}, {J}]","[]","[GhostKey]"
7, 1, 1, 2, 52, 46,"[{1   !}, {M}, {Z}]","[]","[GhostKey]"
7, 1, 1, 3, 113, 118,"[{2   @}, {F2}, {F7}]","[]","[GhostKey]"
7, 1, 1, 3, 23, 18,"[{2   @}, {U}, {W}]","[]","[GhostKey]"
7, 1, 1, 3, 37, 32,"[{2   @}, {J}, {S}]","[]","[GhostKey]"
7, 1, 1, 3, 52, 47,"[{2   @}, {M}, {X}]","[]","[GhostKey]"
7, 1, 1, 30, 37, 1,"[{CapsLck}, {J}, {`   ~}]","[]","[GhostKey]"
7, 1, 1, 4, 114, 118,"[{3   /}, {F3}, {F7}]","[]","[GhostKey]"
7, 1, 1, 4, 19, 23,"[{3   /}, {E}, {U}]","[]","[GhostKey]"
7, 1, 1, 4, 33, 37,"[{3   /}, {D}, {J}]","[]","[GhostKey]"
7, 1, 1, 4, 48, 52,"[{3   /}, {C}, {M}]","[]","[GhostKey]"
7, 1, 1, 41, 13, 97,"[{'  "}, {=   +}, {KP 5}]","[]","[GhostKey]"
7, 1, 1, 44, 52, 1,"[{L-Shift}, {M}, {`   ~}]","[]","[GhostKey]"
7, 1, 1, 5, 115, 118,"[{4   $}, {F4}, {F7}]","[]","[GhostKey]"
7, 1, 1, 5, 20, 23,"[{4   $}, {R}, {U}]","[]","[GhostKey]"
7, 1, 1, 5, 34, 37,"[{4   $}, {F}, {J}]","[]","[GhostKey]"
7, 1, 1, 5, 52, 49,"[{4   $}, {M}, {V}]","[]","[GhostKey]"
7, 1, 1, 53, 11, 98,"[{,   <}, {0   )}, {KP 2}]","[]","[GhostKey]"
7, 1, 1, 55, 13, 98,"[{/ ?}, {=   +}, {KP 2}]","[]","[GhostKey]"
7, 1, 1, 6, 116, 118,"[{5   %}, {F5}, {F7}]","[]","[GhostKey]"
7, 1, 1, 6, 21, 23,"[{5   %}, {T}, {U}]","[]","[GhostKey]"
7, 1, 1, 6, 35, 37,"[{5   %}, {G}, {J}]","[]","[GhostKey]"
7, 1, 1, 6, 50, 52,"[{5   %}, {B}, {M}]","[]","[GhostKey]"
7, 1, 1, 7, 117, 118,"[{6   ^}, {F6}, {F7}]","[]","[GhostKey]"
7, 1, 1, 7, 23, 22,"[{6   ^}, {U}, {Y}]","[]","[GhostKey]"
7, 1, 1, 7, 36, 37,"[{6   ^}, {H}, {J}]","[]","[GhostKey]"
7, 1, 1, 7, 52, 51,"[{6   ^}, {M}, {N}]","[]","[GhostKey]"
7, 1, 1, 80, 99, 79,"[{Home}, {KP 0}, {L-Arrow}]","[]","[GhostKey]"
7, 1, 1, 84, 81, 99,"[{DnArrow}, {End}, {KP 0}]","[]","[GhostKey]"
7, 1, 1, 9, 37, 38,"[{8   *}, {J}, {K}]","[]","[GhostKey]"
7, 1, 2, 10, 25, 23,"[{9   (}, {O}, {U}]","[]","[{7   &}]"
7, 1, 2, 100, 104, 99,"[{KP *}, {KP .}, {KP 0}]","[]","[{7   &}]"
7, 1, 2, 100, 96, 101,"[{KP *}, {KP 8}, {KP 9}]","[]","[{KP /}]"
7, 1, 2, 100, 97, 102,"[{KP *}, {KP 5}, {KP 6}]","[]","[{7   &}]"
7, 1, 2, 100, 98, 103,"[{KP *}, {KP 2}, {KP 3}]","[]","[{7   &}]"
7, 1, 2, 105, 99, 108,"[{KP -}, {KP 0}, {KP Enter}]","[]","[{7   &}]"
7, 1, 2, 106, 105, 97,"[{KP +}, {KP -}, {KP 5}]","[]","[{7   &}]"
7, 1, 2, 15, 43, 97,"[{Bkspace}, {Enter}, {KP 5}]","[]","[{7   &}]"
7, 1, 2, 15, 96, 29,"[{Bkspace}, {KP 8}, {\   |}]","[]","[{7   &}]"
7, 1, 2, 76, 80, 97,"[{Delete}, {Home}, {KP 5}]","[]","[{7   &}]"
7, 1, 2, 80, 75, 96,"[{Home}, {Insert}, {KP 8}]","[]","[{7   &}]"
7, 1, 2, 81, 96, 85,"[{End}, {KP 8}, {PageUp}]","[]","[{7   &}]"
7, 1, 2, 81, 97, 86,"[{End}, {KP 5}, {PageDn}]","[]","[{7   &}]"
7, 1, 2, 81, 98, 83,"[{End}, {KP 2}, {UpArrow}]","[]","[{7   &}]"
7, 1, 2, 9, 24, 23,"[{8   *}, {I}, {U}]","[]","[{7   &}]"
7, 1, 2, 91, 96, 90,"[{KP 7}, {KP 8}, {NumLck}]","[]","[{7   &}]"
7, 1, 2, 92, 97, 90,"[{KP 4}, {KP 5}, {NumLck}]","[]","[{7   &}]"
7, 1, 2, 93, 98, 90,"[{KP 1}, {KP 2}, {NumLck}]","[]","[{7   &}]"
7, 1, 2, 99, 90, 89,"[{KP 0}, {NumLck}, {R-Arrow}]","[]","[{7   &}]"
7, 2, 1, 11, 95, 26,"[{0   )}, {KP /}, {P}]","[]","[GhostKey]"
7, 2, 1, 110, 118, 16,"[{Esc}, {F7}, {Tab}]","[]","[GhostKey]"
7, 2, 1, 112, 118, 17,"[{F1}, {F7}, {Q}]","[]","[GhostKey]"
7, 2, 1, 113, 118, 18,"[{F2}, {F7}, {W}]","[]","[GhostKey]"
7, 2, 1, 115, 118, 20,"[{F4}, {F7}, {R}]","[]","[GhostKey]"
7, 2, 1, 116, 118, 21,"[{F5}, {F7}, {T}]","[]","[GhostKey]"
7, 2, 1, 117, 118, 22,"[{F6}, {F7}, {Y}]","[]","[GhostKey]"
7, 2, 1, 12, 95, 27,"[{-   _}, {KP /}, {[   {}]","[]","[GhostKey]"
7, 2, 1, 19, 114, 118,"[{E}, {F3}, {F7}]","[]","[GhostKey]"
7, 2, 1, 2, 8, 17,"[{1   !}, {7   &}, {Q}]","[]","[GhostKey]"
7, 2, 1, 24, 37, 38,"[{I}, {J}, {K}]","[]","[GhostKey]"
7, 2, 1, 3, 8, 18,"[{2   @}, {7   &}, {W}]","[]","[GhostKey]"
7, 2, 1, 30, 37, 16,"[{CapsLck}, {J}, {Tab}]","[]","[GhostKey]"
7, 2, 1, 31, 37, 17,"[{A}, {J}, {Q}]","[]","[GhostKey]"
7, 2, 1, 33, 19, 37,"[{D}, {E}, {J}]","[]","[GhostKey]"
7, 2, 1, 34, 37, 20,"[{F}, {J}, {R}]","[]","[GhostKey]"
7, 2, 1, 35, 37, 21,"[{G}, {J}, {T}]","[]","[GhostKey]"
7, 2, 1, 36, 37, 22,"[{H}, {J}, {Y}]","[]","[GhostKey]"
7, 2, 1, 37, 32, 18,"[{J}, {S}, {W}]","[]","[GhostKey]"
7, 2, 1, 4, 8, 19,"[{3   /}, {7   &}, {E}]","[]","[GhostKey]"
7, 2, 1, 40, 97, 27,"[{;   :}, {KP 5}, {[   {}]","[]","[GhostKey]"
7, 2, 1, 41, 97, 28,"[{'  "}, {KP 5}, {]   }}]","[]","[GhostKey]"
7, 2, 1, 44, 52, 16,"[{L-Shift}, {M}, {Tab}]","[]","[GhostKey]"
7, 2, 1, 48, 19, 52,"[{C}, {E}, {M}]","[]","[GhostKey]"
7, 2, 1, 5, 8, 20,"[{4   $}, {7   &}, {R}]","[]","[GhostKey]"
7, 2, 1, 50, 52, 21,"[{B}, {M}, {T}]","[]","[GhostKey]"
7, 2, 1, 52, 17, 46,"[{M}, {Q}, {Z}]","[]","[GhostKey]"
7, 2, 1, 52, 18, 47,"[{M}, {W}, {X}]","[]","[GhostKey]"
7, 2, 1, 52, 20, 49,"[{M}, {R}, {V}]","[]","[GhostKey]"
7, 2, 1, 52, 51, 22,"[{M}, {N}, {Y}]","[]","[GhostKey]"
7, 2, 1, 53, 98, 26,"[{,   <}, {KP 2}, {P}]","[]","[GhostKey]"
7, 2, 1, 54, 98, 27,"[{.   >}, {KP 2}, {[   {}]","[]","[GhostKey]"
